DrugBankID,Name,Source,Source_link,Groups,Therap_Class,Indication(s),DP,z_DP,z_DP_pVal,FR,z_FR,z_FR_pVal,Functional_Proximity,z_FP,z_FP_pVal
DB12510,Ozone,DrugBank,https://www.drugbank.ca/covid-19,investigational,Gases,,Inf,,,,,,,,
DB00945,Acetylsalicylic acid,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Platelet aggregation inhibitors excl. heparin,,1.62935323383085,-1.64066437583204,0.050433551854414,1365.33716265724,4.55059877323606,2.67467340661396E-06,0.392,1.64430633129561,0.050056471099552
DB00569,Fondaparinux,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Other antithrombotic agents,,2.26119402985075,0.319834639413516,0.374546843644805,81.5493939521754,0.216470121717881,0.414310656223642,0.198,-1.64301391987413,0.949809973369657
DB00775,Tirofiban,DrugBank,https://www.drugbank.ca/covid-19,approved,Fibrinolytic Agents,"
Acute coronary syndrome
",2.18407960199005,0.938813475256471,0.173913259570386,89.3569443615236,0.897275402543153,0.184785989239818,0.327,0.542884597656263,0.293604630675917
DB00758,Clopidogrel,DrugBank,https://www.drugbank.ca/covid-19,approved,Platelet aggregation inhibitors excl. heparin,"
Thrombosis
",2.63930348258706,2.48814230372106,0.00642061698536,34.5220264030236,-0.870477739984032,0.192019689443234,0.193,-1.72773866861562,0.957982456234857
DB00477,Chlorpromazine,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational,vet_approved",Antipsychotic Agents,"
Schizophrenia
",1.98258706467662,7.70785208848839,6.39764598913022E-15,942.012191884754,-2.8127356961764,0.00245610043916,0.306,0.187040652942013,0.425814379457922
DB00026,Anakinra,DrugBank,https://www.drugbank.ca/covid-19,approved,Antiinflammatory Agents,"
Rheumatoid arthritis
",2.33830845771144,-0.212164546727737,0.415989332349225,44.3997022042036,0.332530588396657,0.369744323158976,0.152,-2.42248160829582,0.992292546985014
DB00741,Hydrocortisone,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antiinflammatory Agents,"
Inflammation
",2.04228855721393,-1.08432069409743,0.139111316481841,106.122829730638,1.80977104014361,0.035165650327595,0.261,-0.575482085731379,0.717517348584306
DB00178,Ramipril,DrugBank,https://www.drugbank.ca/covid-19,approved,Antihypertensive Agents,"
Congestive heart failure
",2.48009950248756,0.132053880414472,0.447470837227373,64.7384421411267,0.329430877560414,0.370915016082719,0.265,-0.507702286738188,0.694168927745024
DB01221,Ketamine,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Analgesics,"
Anaesthesia
",2.03731343283582,7.9815560192474,7.22499856147175E-16,827.887110186862,-2.92432167219316,0.001726039059008,0.283,-0.202693191268832,0.580312577352373
DB00704,Naltrexone,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational,vet_approved",Natural opium alkaloids,"
Alcohol dependence
Human immunodeficiency virus infection
",2.20149253731343,1.65121507433855,0.049347333057628,154.781534777232,0.178106070037943,0.429319837525781,0.326,0.525939647907966,0.299465070176175
DB14761,Remdesivir,DrugBank,https://www.drugbank.ca/covid-19,investigational,Antiviral Agents,,2.64925373134328,-0.574176890707813,0.282924052831318,57.4003434413755,1.31892423068053,0.093597222274234,,,
DB15121,AT-001,DrugBank,https://www.drugbank.ca/covid-19,investigational,,"
Solid tumour/cancer
",Inf,,,,,,,,
DB01261,Sitagliptin,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Hypoglycemic Agents,"
Type-2 diabetes
Type-2 diabetes
",2.4452736318408,-0.890200569931252,0.186679099349399,40.9784800212276,1.13322154204877,0.128560614958248,0.307,0.203985602690311,0.419182374878959
DB00457,Prazosin,DrugBank,https://www.drugbank.ca/covid-19,approved,Antihypertensive Agents,"
Benign prostatic hyperplasia
Congestive heart failure
Hypertension
",2.17412935323383,3.22538970736224,0.000629006486189,211.43330696214,-1.18640833687466,0.117730540479362,0.274,-0.35519773900351,0.63877927077411
DB06168,Canakinumab,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Interleukin inhibitors,"
Cryopyrin-associated periodic syndromes
Rheumatoid arthritis
Urticaria
Vasculitis
",2.25373134328358,0.286670464336492,0.387182327419095,46.7744345228665,-1.9302244314895,0.026789517813094,0.325,0.508994698159668,0.305377970197918
DB00396,Progesterone,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved","Progestogens and estrogens, fixed combinations","
Contraception
Premature labour
",1.87562189054726,-0.920969095791984,0.178533281043028,452.202088141614,2.05369231895838,0.020002740222571,0.291,-0.067133593282451,0.526762324680933
DB01060,Amoxicillin,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antibiotics,"
Bacterial infection
",Inf,,,,,,,,
DB00766,Clavulanic acid,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Lactams,,Inf,,,,,,,,
DB00480,Lenalidomide,DrugBank,https://www.drugbank.ca/covid-19,approved,Anticancer Agents,"
Multiple myeloma
",2.14179104477612,2.6267704655,0.00430997291769,174.354571540926,0.644145055220485,0.259740688146042,0.236,-0.999105829438819,0.841128286237267
DB01097,Leflunomide,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antiinflammatory Agents,"
Arthritis
Multiple sclerosis
",2.05223880597015,-0.942733960273648,0.172908499101001,138.40097250766,1.30101345405367,0.096626924777832,0.302,0.119260853948823,0.452534348061231
DB06260,Aviptadil,DrugBank,https://www.drugbank.ca/covid-19,experimental,Hormones,"
Acute lung injury
",Inf,,,,,,,,
DB01236,Sevoflurane,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Anesthetics,"
Anaesthesia
",2.11691542288557,7.94332861664683,9.84132911244877E-16,639.003339888841,-5.26496709102065,7.01072359073033E-08,0.288,-0.117968442527344,0.546953668769428
DB00818,Propofol,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational,vet_approved",Hypnotics and Sedatives,"
Anaesthesia
",2.23134328358209,12.705320396505,2.76213572423572E-37,515.682110296408,-7.04187101847134,9.48376857134122E-13,0.283,-0.202693191268832,0.580312577352373
DB00635,Prednisone,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antiinflammatory Agents,"
Inflammation
",2.06965174129353,-1.15084118212296,0.124898789510631,55.5924132637691,1.39473081498801,0.081548514405175,0.27,-0.4229775379967,0.663844175268681
DB00783,Estradiol,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational,vet_approved",Estrogens,"
Breast cancer
",1.93283582089552,-1.29426898084151,0.097786263510419,291.669842284411,0.486346147627679,0.313360882684278,0.346,0.864838642873917,0.193563679075243
DB00633,Dexmedetomidine,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Hypnotics and Sedatives,"
Irritability
",2.59701492537313,0.770252446894529,0.220575079195341,35.4812814412044,-0.612127461522298,0.270226714856614,0.323,0.475104798663073,0.3173561391743
DB00009,Alteplase,DrugBank,https://www.drugbank.ca/covid-19,approved,Thrombolytic Agents,"
Pulmonary embolism
",2.10199004975124,2.95198333495558,0.001578699854453,176.57695972856,-0.016504411957452,0.493415991167555,0.277,-0.304362889758617,0.619574281437862
DB01430,Almitrine,DrugBank,https://www.drugbank.ca/covid-19,approved,Antiinflammatory Agents,"
Chronic obstructive pulmonary disease
",2.11691542288557,-1.92813397366886,0.026919232086993,53.1543327213588,3.06072160235122,0.00110402148215,0.268,-0.456867437493295,0.676116834923919
DB00440,Trimethoprim,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antiinfective Agents,"
Urinary tract infection
",Inf,,,,,,,,
DB01015,Sulfamethoxazole,DrugBank,https://www.drugbank.ca/covid-19,approved,Antiinfective Agents,"
Bacterial infection
Infection of P. falciparum
",Inf,,,,,,,,
DB00773,Etoposide,DrugBank,https://www.drugbank.ca/covid-19,approved,Anticancer Agents,"
Solid tumour/cancer
",2.06965174129353,-1.45639193949283,0.072642151269094,103.854031891921,1.85540293393918,0.031769354371836,0.359,1.08512298960179,0.138933593201869
DB09035,Nivolumab,DrugBank,https://www.drugbank.ca/covid-19,approved,Monoclonal antibodies,"
Melanoma
Non-small-cell lung cancer
",2.66169154228856,0.281113013370595,0.389311860122753,33.5861478914413,-0.052927341960218,0.478894899594551,0.106,-3.20194929671751,0.999317494890219
DB11942,Selinexor,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",OATP1B3 inhibitors,,1.89054726368159,-1.7831062126501,0.037284507662161,71.1207827182613,2.99926293552503,0.001353168203516,0.49,3.30491140662877,0.000475032130818
DB01257,Eculizumab,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Selective immunosuppressants,"
Age-related macular degeneration
",2.78109452736318,1.88128717150668,0.029966432570091,29.421097467865,-1.9091879352309,0.028118926051487,0.233,-1.04994067868371,0.853127306288223
DB01197,Captopril,DrugBank,https://www.drugbank.ca/covid-19,approved,Antihypertensive Agents,"
Hypertension
",2.12437810945274,0.623279454090281,0.266550448468349,193.423631201171,0.63983517103393,0.26113988219569,0.277,-0.304362889758617,0.619574281437862
DB09019,Bromhexine,DrugBank,https://www.drugbank.ca/covid-19,approved,Mucolytics,"
Sjogren syndrome
",Inf,,,,,,,,
DB00158,Folic acid,DrugBank,https://www.drugbank.ca/covid-19,"approved,nutraceutical,vet_approved",Iron in other combinations,,2.54228855721393,-0.821731564588414,0.20561484519955,74.4123975481943,-0.206110394889077,0.418352339576104,0.313,0.305655301180097,0.37993355495264
DB15313,DAS-181,DrugBank,https://www.drugbank.ca/covid-19,investigational,Proteins,"
Influenza virus infection
",Inf,,,,,,,,
DB01065,Melatonin,DrugBank,https://www.drugbank.ca/covid-19,"approved,nutraceutical,vet_approved",Central Nervous System Stimulants,"
Insomnia
",1.91542288557214,-0.772048022320217,0.220042992790567,522.729174897357,1.45854161199579,0.072345657036279,0.312,0.288710351431799,0.386401520292592
DB00563,Methotrexate,DrugBank,https://www.drugbank.ca/covid-19,approved,Other immunosuppressants,"
Solid tumour/cancer
leukaemia
",2.11691542288557,-0.910103828480798,0.181383877856394,140.387913438537,2.00773103059798,0.022335940653377,0.341,0.78011389413243,0.217661919458622
DB12598,Nafamostat,DrugBank,https://www.drugbank.ca/covid-19,investigational,Amidines,"
Pancreatitis
Sepsis
",2.09452736318408,5.65894070380297,7.61550819214529E-09,256.894375968744,0.084094736159999,0.46649055487833,0.279,-0.270472990262021,0.606601803267061
DB00661,Verapamil,DrugBank,https://www.drugbank.ca/covid-19,approved,Analgesics,"
Hypertension
",2.12686567164179,5.44203727358265,2.63373250043891E-08,377.184643889721,-1.49688744617175,0.067211273644162,0.277,-0.304362889758617,0.619574281437862
DB01118,Amiodarone,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antiarrhythmic Agents,"
Tachyarrhythmias
",1.98258706467662,6.58704163817342,2.24338243661487E-11,745.076607040287,-1.79979070695972,0.035946845944327,0.323,0.475104798663073,0.3173561391743
DB00736,Esomeprazole,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antiulcer Agents,"
Peptic ulcer
",2.23383084577114,-2.14597148626027,0.015937626833353,81.0125542041602,2.18588312864202,0.014412078437607,0.279,-0.270472990262021,0.606601803267061
DB15280,Gimsilumab,DrugBank,https://www.drugbank.ca/covid-19,investigational,,,Inf,,,,,,,,
DB15148,Lenzilumab,DrugBank,https://www.drugbank.ca/covid-19,investigational,,"
Chronic myelogenous leukaemia
",Inf,,,,,,,,
DB05386,Regramostim,DrugBank,https://www.drugbank.ca/covid-19,investigational,Peptides,,2.71393034825871,1.26664876983296,0.102640452867756,31.6426394361315,-1.16906671248538,0.121188377046625,0.22,-1.27022502541158,0.897997757088304
DB13609,Umifenovir,DrugBank,https://www.drugbank.ca/covid-19,investigational,Other antivirals,,4.04726368159204,3.44520643325609,0.000285311710932,7.81675509164357,-3.02561249899272,0.001240650392332,,,
DB00068,Interferon beta-1b,DrugBank,https://www.drugbank.ca/covid-19,approved,Immunomodulatory Agents,"
Multiple sclerosis
",2.33084577114428,2.155248456579,0.015571198433713,84.5558655762452,0.396385858434529,0.34591019844449,0.184,-1.88024321635029,0.969962530879538
DB01087,Primaquine,DrugBank,https://www.drugbank.ca/covid-19,approved,Antimalarials,"
Malaria
",2.26119402985075,-1.88462008795688,0.029740574121435,83.888117776168,2.95975347434351,0.001539426538687,,,
DB01190,Clindamycin,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antibiotics,"
Acne vulgaris
",Inf,,,,,,,,
DB00339,Pyrazinamide,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antitubercular Agents,"
Mycobacterium infection
",Inf,,,,,,,,
DB00641,Simvastatin,DrugBank,https://www.drugbank.ca/covid-19,approved,Anticholesteremic Agents,"
Hypercholesterolaemia
",2.03233830845771,-1.47126156024597,0.070610197305018,142.418694571285,1.7901587460861,0.036714197483812,0.289,-0.101023492779046,0.540234094481645
DB00279,Liothyronine,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Hormone Replacement Agents,"
Congestive heart failure
Hypothyroidism
",2.06716417910448,1.84263856699427,0.032690899506273,144.877656007036,0.486497062221209,0.313307393870261,0.303,0.13620580369712,0.445829293620818
DB04932,Defibrotide,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Other antithrombotic agents,"
Diabetic nephropathy
Hepatic veno-occlusive disease
",2.39303482587065,1.35032303498151,0.088456193308452,101.685566029882,-0.084950775647777,0.466150262258506,0.277,-0.304362889758617,0.619574281437862
DB14545,Hydrocortisone succinate,DrugBank,https://www.drugbank.ca/covid-19,approved,Hormones,,Inf,,,,,,,,
DB06683,Clevudine,DrugBank,https://www.drugbank.ca/covid-19,investigational,Nucleoside and nucleotide reverse transcriptase inhibitors,"
Hepatitis B virus infection
",Inf,,,,,,,,
DB14242,Honey,DrugBank,https://www.drugbank.ca/covid-19,"approved,experimental",,,Inf,,,,,,,,
DB05941,Leronlimab,DrugBank,https://www.drugbank.ca/covid-19,investigational,Proteins,,2.55721393034826,1.87405123902271,0.030461681572096,36.7030569360384,-0.57446002927655,0.282828270614667,0.305,0.170095703193716,0.432467436315618
DB00358,Mefloquine,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antimalarials,"
Malaria
",2.50248756218905,0.192601688006991,0.423635461421562,38.9179519215699,0.050034667400811,0.480047381158731,0.324,0.492049748411371,0.311342087658821
DB15688,Vazegepant,DrugBank,https://www.drugbank.ca/covid-19,,Pyrazoles,,2.59203980099502,0.706896974729043,0.239815252073293,35.8345019647003,-0.953707288123154,0.17011591498959,0.356,1.03428814035689,0.150500739745562
DB00421,Spironolactone,DrugBank,https://www.drugbank.ca/covid-19,approved,Diuretics,"
Congestive heart failure
",1.93034825870647,2.68707624194128,0.003604024896253,1187.22996979108,-1.8340319616996,0.033324624935472,0.292,-0.050188643534153,0.520013969351565
DB00584,Enalapril,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antihypertensive Agents,"
Hypertension
",2.69900497512438,-1.01803485462496,0.154330696178549,31.2754657460073,1.03694237601562,0.149881356627831,0.266,-0.490757336989891,0.688200956040377
DB11779,Danoprevir,DrugBank,https://www.drugbank.ca/covid-19,investigational,Amides,"
Hepatitis C virus infection
",Inf,,,,,,,,
DB00112,Bevacizumab,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Monoclonal antibodies,"
Glaucoma/ocular hypertension
",2.12437810945274,7.88485840245105,1.57446186733571E-15,359.911482827054,-1.4026473531402,0.080361011865737,0.252,-0.727986633466057,0.766689115694145
DB00328,Indomethacin,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antiinflammatory Agents,"
Rheumatoid arthritis
",2.05970149253731,1.77296952797095,0.038116878163113,329.666385288455,0.857678443246369,0.195535023260651,0.358,1.06817803985349,0.142720104317195
DB11061,Povidone,DrugBank,https://www.drugbank.ca/covid-19,approved,Alkenes,,Inf,,,,,,,,
DB05382,Iodine,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Iodine products,,2.92537313432836,0.732677521802978,0.231877568446876,24.5826889893596,-0.539487028798776,0.294775422413113,0.267,-0.473812387241593,0.682183149799156
DB00878,Chlorhexidine,DrugBank,https://www.drugbank.ca/covid-19,"approved,vet_approved",Antibiotics,"
Bacterial infection
",Inf,,,,,,,,
DB00545,Pyridostigmine,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Parasympathomimetics,"
Myasthenia gravis
",2.18407960199005,0.774825156170344,0.219221491141737,120.552386616101,0.949557596327256,0.171168546587029,0.309,0.237875502186906,0.405988828309827
DB12453,Chlorine Dioxide,DrugBank,https://www.drugbank.ca/covid-19,investigational,Ions,,Inf,,,,,,,,
DB04465,Lactose,DrugBank,https://www.drugbank.ca/covid-19,"approved,experimental,investigational",Food,,2.11940298507463,-0.895513927394911,0.185256212043653,143.832522996807,2.2367428705027,0.012651575167977,0.234,-1.03299572893541,0.849197051288479
DB00176,Fluvoxamine,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Antidepressants,"
Depression
",2.32089552238806,0.552826885114188,0.290190978462903,74.5619588497042,0.238569469143556,0.405719720839433,0.271,-0.406032588248402,0.657640672008857
DB00864,Tacrolimus,DrugBank,https://www.drugbank.ca/covid-19,"approved,investigational",Immunosuppressive Agents,"
Ocular allergy
Organ transplant rejection
",2.17412935323383,-2.07716396689379,0.018893214164892,50.0495986071357,1.50953038393904,0.065581648337899,0.277,-0.304362889758617,0.619574281437862
DB01117,Atovaquone,DrugBank,https://www.drugbank.ca/covid-19,approved,Antifungal Agents,"
Fungal infection
",2.50248756218905,1.01249417959798,0.155650914114087,65.6985775232855,-0.193925732395391,0.423117017312909,0.207,-1.49050937213945,0.93195482297966
